id,start_date,start_station_id,end_date,end_station_id,bike_id,subscription_type
586075,12/26/14 18:53,61,12/26/14 19:06,45,470,Subscriber
586074,12/26/14 18:44,48,12/26/14 18:52,56,281,Subscriber
586073,12/26/14 18:37,74,12/26/14 18:48,74,457,Customer
586072,12/26/14 18:37,74,12/26/14 18:48,74,555,Customer
586070,12/26/14 18:33,60,12/26/14 18:43,75,310,Customer
586069,12/26/14 18:32,50,12/26/14 18:43,47,361,Subscriber
586068,12/26/14 18:32,50,12/26/14 18:43,47,532,Customer
586067,12/26/14 18:31,73,12/26/14 18:46,39,491,Subscriber
586066,12/26/14 18:29,71,12/26/14 18:42,66,621,Customer
586065,12/26/14 18:29,71,12/26/14 18:42,66,400,Customer
586062,12/26/14 18:22,45,12/26/14 18:28,60,528,Subscriber
586059,12/26/14 18:13,64,12/26/14 18:25,57,374,Subscriber
586057,12/26/14 18:06,70,12/26/14 18:09,65,313,Subscriber
586056,12/26/14 18:02,70,12/26/14 18:13,67,495,Customer
586055,12/26/14 17:56,62,12/26/14 18:00,62,572,Subscriber
586053,12/26/14 17:51,59,12/26/14 18:01,77,564,Subscriber
586052,12/26/14 17:46,66,12/26/14 17:59,77,372,Subscriber
586051,12/26/14 17:44,77,12/26/14 17:54,60,292,Subscriber
586050,12/26/14 17:41,56,12/26/14 17:49,73,491,Subscriber
586049,12/26/14 17:41,62,12/26/14 17:44,61,283,Subscriber
586047,12/26/14 17:29,27,12/26/14 21:51,27,199,Customer
586046,12/26/14 17:28,27,12/26/14 21:51,27,63,Customer
586039,12/26/14 17:19,76,12/26/14 17:24,63,344,Subscriber
586038,12/26/14 17:18,76,12/26/14 17:22,39,416,Customer
586037,12/26/14 17:18,56,12/26/14 17:26,47,498,Subscriber
586036,12/26/14 17:17,60,12/26/14 17:22,41,409,Subscriber
586035,12/26/14 17:16,50,12/26/14 17:23,60,359,Subscriber
586034,12/26/14 17:12,41,12/26/14 17:31,70,465,Subscriber
586033,12/26/14 17:09,75,12/26/14 17:44,45,462,Customer
586031,12/26/14 17:08,57,12/26/14 17:20,66,480,Customer
586030,12/26/14 17:04,7,12/26/14 17:09,4,155,Subscriber
586023,12/26/14 16:56,80,12/26/14 17:10,84,45,Subscriber
586020,12/26/14 16:55,62,12/26/14 17:14,69,459,Subscriber
586019,12/26/14 16:54,45,12/26/14 17:12,67,377,Subscriber
586018,12/26/14 16:51,73,12/26/14 17:17,76,416,Customer
586017,12/26/14 16:50,31,12/26/14 16:54,29,689,Subscriber
586016,12/26/14 16:46,4,12/26/14 16:50,7,155,Subscriber
586015,12/26/14 16:46,71,12/26/14 18:31,74,555,Customer
586014,12/26/14 16:45,71,12/26/14 18:31,74,457,Customer
586013,12/26/14 16:45,42,12/26/14 17:02,60,360,Customer
586012,12/26/14 16:45,42,12/26/14 17:02,60,603,Customer
586011,12/26/14 16:41,71,12/26/14 17:02,75,592,Customer
586010,12/26/14 16:41,71,12/26/14 17:02,75,268,Customer
586006,12/26/14 16:34,41,12/26/14 16:50,39,571,Subscriber
586005,12/26/14 16:34,47,12/26/14 16:43,54,625,Subscriber
586004,12/26/14 16:27,76,12/26/14 16:33,50,361,Subscriber
586003,12/26/14 16:26,66,12/26/14 16:48,49,878,Subscriber
586002,12/26/14 16:25,68,12/26/14 16:31,64,529,Subscriber
586001,12/26/14 16:24,60,12/26/14 16:52,69,426,Customer
586000,12/26/14 16:23,75,12/26/14 16:27,77,600,Subscriber
585999,12/26/14 16:22,50,12/26/14 16:30,60,450,Subscriber
585998,12/26/14 16:23,60,12/26/14 16:52,69,300,Customer
585997,12/26/14 16:17,74,12/26/14 18:11,60,310,Customer
585996,12/26/14 16:18,62,12/26/14 16:24,50,614,Subscriber
585995,12/26/14 16:17,54,12/26/14 16:27,42,360,Subscriber
585994,12/26/14 16:14,68,12/26/14 16:24,50,532,Subscriber
585993,12/26/14 16:13,70,12/26/14 16:27,54,659,Subscriber
585992,12/26/14 16:11,50,12/26/14 16:27,70,363,Subscriber
585991,12/26/14 16:11,50,12/26/14 16:27,70,86,Customer
585990,12/26/14 16:10,74,12/26/14 16:19,57,480,Customer
585989,12/26/14 16:09,77,12/26/14 16:12,45,342,Subscriber
585988,12/26/14 16:06,50,12/26/14 16:29,60,375,Customer
585987,12/26/14 16:06,50,12/26/14 16:29,60,362,Customer
585986,12/26/14 16:06,55,12/26/14 16:18,70,514,Subscriber
585985,12/26/14 16:02,76,12/26/14 16:07,55,574,Subscriber
585984,12/26/14 16:01,54,12/26/14 16:06,74,310,Subscriber
585983,12/26/14 16:00,57,12/26/14 16:05,70,427,Subscriber
585982,12/26/14 15:55,67,12/26/14 16:05,70,388,Subscriber
585981,12/26/14 15:54,50,12/26/14 16:06,69,594,Subscriber
585980,12/26/14 15:51,74,12/26/14 15:58,60,509,Subscriber
585979,12/26/14 15:49,61,12/26/14 16:16,76,351,Customer
585978,12/26/14 15:48,42,12/26/14 15:52,50,551,Subscriber
585977,12/26/14 15:48,65,12/26/14 15:54,69,319,Subscriber
585973,12/26/14 15:46,61,12/26/14 15:48,61,412,Customer
585972,12/26/14 15:42,68,12/26/14 15:54,67,622,Subscriber
585971,12/26/14 15:41,50,12/26/14 16:21,60,426,Customer
585970,12/26/14 15:41,50,12/26/14 16:21,60,300,Customer
585969,12/26/14 15:39,2,12/26/14 15:45,4,304,Subscriber
585968,12/26/14 15:35,77,12/26/14 15:45,59,564,Subscriber
585967,12/26/14 15:39,14,12/26/14 15:42,4,155,Subscriber
585966,12/26/14 15:39,60,12/26/14 15:52,51,306,Customer
585965,12/26/14 15:39,60,12/26/14 15:48,74,389,Subscriber
585964,12/26/14 15:39,60,12/26/14 15:52,51,446,Customer
585957,12/26/14 15:36,54,12/26/14 15:49,70,659,Subscriber
585956,12/26/14 15:29,30,12/26/14 16:39,30,207,Customer
585955,12/26/14 15:29,66,12/26/14 15:46,50,375,Customer
585954,12/26/14 15:28,45,12/26/14 15:35,57,538,Subscriber
585953,12/26/14 15:28,66,12/26/14 15:45,50,362,Customer
585952,12/26/14 15:25,73,12/26/14 15:32,76,496,Subscriber
585950,12/26/14 15:21,54,12/26/14 15:34,61,549,Customer
585949,12/26/14 15:20,73,12/26/14 15:35,56,491,Customer
585948,12/26/14 15:20,73,12/26/14 15:35,56,581,Customer
585947,12/26/14 15:18,60,12/26/14 15:23,50,359,Subscriber
585946,12/26/14 15:14,56,12/26/14 15:20,76,436,Subscriber
585945,12/26/14 15:14,66,12/26/14 15:20,39,364,Subscriber
585942,12/26/14 15:09,54,12/26/14 15:18,50,300,Customer
585941,12/26/14 15:07,54,12/26/14 15:18,50,426,Customer
585939,12/26/14 15:05,64,12/26/14 15:17,55,633,Customer
585938,12/26/14 15:03,59,12/26/14 15:05,59,629,Customer
585937,12/26/14 15:03,75,12/26/14 15:15,75,600,Subscriber
585936,12/26/14 15:02,51,12/26/14 15:12,70,391,Subscriber
585935,12/26/14 14:57,59,12/26/14 15:01,59,314,Customer
585933,12/26/14 14:55,50,12/26/14 15:06,54,591,Subscriber
585932,12/26/14 14:53,61,12/26/14 15:05,76,574,Subscriber
585931,12/26/14 14:52,47,12/26/14 14:58,64,443,Subscriber
585929,12/26/14 14:52,47,12/26/14 14:58,64,432,Subscriber
585928,12/26/14 14:50,2,12/26/14 15:38,80,26,Customer
585921,12/26/14 14:45,74,12/26/14 14:52,76,540,Subscriber
585920,12/26/14 14:44,38,12/27/14 12:51,38,650,Customer
585919,12/26/14 14:44,38,12/27/14 12:51,38,82,Customer
585918,12/26/14 14:41,47,12/26/14 14:50,73,496,Subscriber
585917,12/26/14 14:34,77,12/26/14 14:55,54,610,Subscriber
585916,12/26/14 14:25,77,12/26/14 14:32,42,523,Subscriber
585915,12/26/14 14:23,76,12/26/14 14:30,74,652,Subscriber
585914,12/26/14 14:20,60,12/26/14 14:30,41,289,Customer
585912,12/26/14 14:14,35,12/26/14 14:43,21,708,Customer
585911,12/26/14 14:13,72,12/26/14 14:18,67,277,Customer
585910,12/26/14 14:12,67,12/26/14 14:17,39,370,Subscriber
585909,12/26/14 14:12,72,12/26/14 14:18,67,312,Subscriber
585908,12/26/14 14:12,72,12/26/14 14:18,67,490,Customer
585907,12/26/14 14:08,74,12/26/14 15:28,54,360,Customer
585906,12/26/14 14:05,69,12/26/14 14:09,65,319,Subscriber
585905,12/26/14 14:05,76,12/26/14 14:16,64,517,Customer
585904,12/26/14 14:05,82,12/26/14 14:09,56,436,Subscriber
585903,12/26/14 14:00,76,12/26/14 14:13,67,332,Subscriber
585902,12/26/14 13:59,70,12/26/14 14:06,62,493,Subscriber
585901,12/26/14 13:59,50,12/26/14 14:18,73,581,Customer
585899,12/26/14 13:55,50,12/26/14 14:18,73,491,Customer
585898,12/26/14 13:55,61,12/26/14 14:00,62,556,Subscriber
585897,12/26/14 13:54,68,12/26/14 14:05,65,291,Subscriber
585896,12/26/14 13:53,60,12/26/14 15:38,60,327,Customer
585895,12/26/14 13:49,60,12/26/14 14:40,60,328,Customer
585894,12/26/14 13:45,73,12/26/14 13:51,47,625,Subscriber
585893,12/26/14 13:44,63,12/26/14 13:53,71,592,Customer
585892,12/26/14 13:44,63,12/26/14 13:53,71,339,Customer
585891,12/26/14 13:42,77,12/26/14 13:50,68,434,Subscriber
585890,12/26/14 13:40,76,12/26/14 14:11,75,600,Customer
585889,12/26/14 13:38,60,12/26/14 18:27,71,621,Customer
585888,12/26/14 13:37,60,12/26/14 18:27,71,400,Customer
585886,12/26/14 13:36,74,12/26/14 13:39,42,506,Subscriber
585885,12/26/14 13:35,51,12/26/14 13:40,63,387,Subscriber
585884,12/26/14 13:34,82,12/26/14 13:37,50,576,Subscriber
585883,12/26/14 13:31,51,12/26/14 13:44,70,472,Subscriber
585882,12/26/14 13:31,51,12/26/14 13:44,70,519,Subscriber
585881,12/26/14 13:30,50,12/26/14 13:50,70,607,Customer
585880,12/26/14 13:26,84,12/26/14 13:35,80,45,Subscriber
585879,12/26/14 13:25,51,12/26/14 13:38,73,537,Subscriber
585878,12/26/14 13:21,47,12/26/14 13:29,60,359,Subscriber
585877,12/26/14 13:18,54,12/26/14 13:26,46,500,Subscriber
585876,12/26/14 13:17,72,12/26/14 13:33,76,511,Subscriber
585874,12/26/14 13:15,76,12/26/14 14:01,60,389,Customer
585873,12/26/14 13:15,39,12/26/14 13:28,64,633,Subscriber
585872,12/26/14 13:15,67,12/26/14 13:24,76,332,Subscriber
585871,12/26/14 13:15,76,12/26/14 14:00,60,306,Customer
585870,12/26/14 13:14,64,12/26/14 15:57,60,189,Customer
585868,12/26/14 13:13,58,12/26/14 13:43,60,446,Customer
585867,12/26/14 13:13,58,12/26/14 13:43,60,327,Customer
585866,12/26/14 13:11,76,12/26/14 13:22,60,409,Subscriber
585865,12/26/14 13:09,4,12/26/14 13:13,14,99,Subscriber
585864,12/26/14 13:08,63,12/26/14 13:10,68,529,Subscriber
585862,12/26/14 13:03,69,12/26/14 13:18,50,607,Customer
585861,12/26/14 13:03,70,12/26/14 13:15,77,564,Customer
585860,12/26/14 13:01,65,12/26/14 13:05,70,334,Subscriber
585859,12/26/14 12:59,50,12/26/14 13:08,76,464,Subscriber
585858,12/26/14 12:58,70,12/26/14 13:22,60,289,Customer
585857,12/26/14 12:58,61,12/26/14 13:01,70,687,Subscriber
585856,12/26/14 12:58,42,12/26/14 13:13,61,470,Subscriber
585855,12/26/14 12:57,76,12/26/14 13:07,66,364,Subscriber
585854,12/26/14 12:56,74,12/26/14 13:04,61,556,Subscriber
585853,12/26/14 12:53,77,12/26/14 13:11,77,358,Subscriber
585852,12/26/14 12:51,76,12/26/14 12:56,57,524,Subscriber
585851,12/26/14 12:50,82,12/26/14 13:06,60,577,Customer
585850,12/26/14 12:47,66,12/26/14 12:54,39,236,Subscriber
585849,12/26/14 12:46,55,12/26/14 13:02,69,319,Subscriber
585848,12/26/14 12:45,66,12/26/14 12:58,71,378,Customer
585847,12/26/14 12:45,66,12/26/14 12:58,71,555,Customer
585846,12/26/14 12:43,75,12/26/14 12:47,76,524,Subscriber
585845,12/26/14 12:43,73,12/26/14 12:53,71,268,Subscriber
585844,12/26/14 12:42,60,12/26/14 12:51,76,409,Subscriber
585843,12/26/14 12:42,60,12/26/14 12:51,77,342,Subscriber
585842,12/26/14 12:41,65,12/27/14 11:38,65,589,Customer
585841,12/26/14 12:41,60,12/26/14 12:53,54,310,Subscriber
585840,12/26/14 12:40,73,12/26/14 12:46,42,470,Subscriber
585839,12/26/14 12:38,42,12/26/14 12:41,74,509,Subscriber
585836,12/26/14 12:31,51,12/26/14 12:36,77,610,Subscriber
585835,12/26/14 12:28,73,12/26/14 12:38,74,556,Subscriber
585834,12/26/14 12:27,63,12/26/14 12:31,76,361,Subscriber
585833,12/26/14 12:25,76,12/26/14 16:59,60,518,Customer
585832,12/26/14 12:25,56,12/26/14 13:08,50,491,Customer
585831,12/26/14 12:25,58,12/26/14 12:31,76,517,Subscriber
585830,12/26/14 12:25,56,12/26/14 13:08,50,586,Customer
585829,12/26/14 12:20,72,12/26/14 12:37,76,364,Customer
585828,12/26/14 12:13,67,12/26/14 12:20,39,553,Customer
585827,12/26/14 12:12,67,12/26/14 12:19,39,458,Customer
585826,12/26/14 12:13,67,12/26/14 12:19,39,382,Subscriber
585825,12/26/14 12:11,64,12/26/14 12:24,59,497,Subscriber
585824,12/26/14 12:10,72,12/26/14 12:15,72,511,Customer
585823,12/26/14 12:06,76,12/26/14 19:08,76,569,Customer
585822,12/26/14 12:05,50,12/26/14 12:48,66,362,Customer
585821,12/26/14 12:04,80,12/26/14 12:14,84,45,Subscriber
585820,12/26/14 12:04,76,12/26/14 19:08,76,501,Customer
585818,12/26/14 12:01,72,12/26/14 14:03,72,490,Customer
585817,12/26/14 12:00,76,12/26/14 19:08,76,354,Customer
585816,12/26/14 11:57,72,12/26/14 14:03,72,277,Customer
585815,12/26/14 11:57,72,12/26/14 12:00,72,511,Customer
585814,12/26/14 11:55,66,12/26/14 11:58,58,517,Subscriber
585813,12/26/14 11:53,56,12/26/14 12:02,73,556,Subscriber
585812,12/26/14 11:48,72,12/26/14 16:59,60,439,Customer
585811,12/26/14 11:47,72,12/26/14 16:59,60,407,Customer
585810,12/26/14 11:45,77,12/26/14 11:55,60,342,Subscriber
585809,12/26/14 11:42,71,12/26/14 20:07,77,406,Customer
585808,12/26/14 11:41,71,12/26/14 20:07,77,585,Customer
585807,12/26/14 11:40,74,12/26/14 11:54,76,652,Customer
585806,12/26/14 11:40,66,12/26/14 11:45,39,373,Subscriber
585805,12/26/14 11:40,74,12/26/14 11:55,76,534,Customer
585804,12/26/14 11:38,67,12/26/14 11:42,39,417,Subscriber
585803,12/26/14 11:35,50,12/26/14 12:15,60,541,Customer
585802,12/26/14 11:34,76,12/26/14 11:43,66,517,Subscriber
585799,12/26/14 11:32,50,12/26/14 12:15,60,409,Customer
585795,12/26/14 11:23,54,12/26/14 11:37,50,214,Subscriber
585794,12/26/14 11:22,72,12/26/14 11:25,39,633,Subscriber
585793,12/26/14 11:21,75,12/26/14 11:27,39,573,Subscriber
585792,12/26/14 11:20,57,12/26/14 12:53,47,331,Customer
585791,12/26/14 11:20,70,12/26/14 11:41,50,581,Customer
585790,12/26/14 11:20,57,12/26/14 11:28,47,444,Customer
585789,12/26/14 11:19,77,12/26/14 11:25,51,610,Subscriber
585788,12/26/14 11:17,69,12/26/14 11:30,55,477,Subscriber
585787,12/26/14 11:17,77,12/26/14 11:22,64,189,Subscriber
585786,12/26/14 11:16,14,12/26/14 11:20,4,99,Subscriber
585785,12/26/14 11:16,70,12/26/14 11:19,70,495,Customer
585784,12/26/14 11:16,70,12/26/14 11:41,50,86,Customer
585783,12/26/14 11:14,77,12/26/14 11:20,51,519,Subscriber
585782,12/26/14 11:11,66,12/26/14 11:16,39,313,Subscriber
585781,12/26/14 11:06,69,12/26/14 11:12,65,334,Subscriber
585780,12/26/14 10:59,66,12/26/14 11:05,76,306,Subscriber
585779,12/26/14 10:57,55,12/26/14 11:05,69,477,Subscriber
585778,12/26/14 10:48,70,12/26/14 10:54,57,444,Subscriber
585777,12/26/14 10:48,60,12/26/14 11:04,39,493,Subscriber
585776,12/26/14 10:47,47,12/26/14 10:56,60,371,Subscriber
585775,12/26/14 10:45,69,12/26/14 10:57,55,309,Subscriber
585774,12/26/14 10:42,66,12/26/14 11:16,50,591,Customer
585773,12/26/14 10:40,54,12/26/14 10:49,41,465,Subscriber
585772,12/26/14 10:33,50,12/26/14 11:07,60,317,Customer
585771,12/26/14 10:32,50,12/26/14 11:07,60,383,Customer
585770,12/26/14 10:23,64,12/26/14 10:32,50,409,Subscriber
585769,12/26/14 10:23,64,12/26/14 10:32,50,100,Subscriber
585767,12/26/14 10:18,11,12/26/14 10:30,12,662,Subscriber
585766,12/26/14 10:17,74,12/26/14 10:26,60,310,Subscriber
585765,12/26/14 10:16,65,12/26/14 10:43,60,493,Subscriber
585761,12/26/14 10:13,66,12/26/14 10:21,39,583,Customer
585760,12/26/14 10:12,51,12/26/14 10:17,75,356,Subscriber
585758,12/26/14 10:10,66,12/26/14 10:23,77,672,Subscriber
585757,12/26/14 10:09,60,12/26/14 10:15,77,292,Subscriber
585756,12/26/14 10:06,57,12/26/14 10:20,82,877,Subscriber
585755,12/26/14 10:05,72,12/26/14 10:09,66,555,Subscriber
585754,12/26/14 9:59,60,12/26/14 10:08,77,342,Subscriber
585753,12/26/14 9:56,77,12/26/14 12:46,60,492,Customer
585752,12/26/14 9:53,77,12/26/14 12:46,60,376,Customer
585751,12/26/14 9:51,73,12/26/14 9:58,76,389,Subscriber
585745,12/26/14 9:39,47,12/26/14 9:47,42,390,Subscriber
585742,12/26/14 9:36,47,12/26/14 9:41,42,509,Subscriber
585739,12/26/14 9:27,39,12/26/14 9:37,64,100,Subscriber
585738,12/26/14 9:26,69,12/26/14 9:38,55,531,Subscriber
585737,12/26/14 9:26,57,12/26/14 9:33,45,457,Subscriber
585736,12/26/14 9:26,55,12/26/14 9:38,48,421,Subscriber
585735,12/26/14 9:25,50,12/26/14 9:33,68,527,Subscriber
585734,12/26/14 9:25,70,12/26/14 9:36,76,388,Subscriber
585733,12/26/14 9:24,67,12/26/14 9:35,70,495,Customer
585731,12/26/14 9:22,70,12/26/14 9:49,55,477,Subscriber
585728,12/26/14 9:12,54,12/26/14 9:15,51,472,Subscriber
585726,12/26/14 9:08,48,12/26/14 9:35,48,489,Customer
585725,12/26/14 9:02,76,12/26/14 9:12,66,306,Subscriber
585724,12/26/14 9:01,48,12/26/14 9:34,48,393,Customer
585723,12/26/14 9:01,72,12/26/14 9:07,66,373,Subscriber
585722,12/26/14 9:00,72,12/26/14 9:08,66,583,Subscriber
585721,12/26/14 8:59,48,12/26/14 11:06,60,328,Customer
585710,12/26/14 8:50,66,12/26/14 9:03,45,279,Subscriber
585709,12/26/14 8:44,50,12/26/14 8:51,60,342,Subscriber
585708,12/26/14 8:44,84,12/26/14 8:53,3,195,Subscriber
585707,12/26/14 8:41,84,12/26/14 8:49,80,126,Subscriber
585706,12/26/14 8:38,31,12/26/14 8:56,28,108,Customer
585705,12/26/14 8:38,31,12/26/14 8:56,28,188,Customer
585703,12/26/14 8:32,56,12/26/14 8:40,61,399,Subscriber
585702,12/26/14 8:07,51,12/26/14 8:11,63,592,Subscriber
585701,12/26/14 8:06,70,12/26/14 8:16,68,468,Subscriber
585700,12/26/14 8:00,69,12/26/14 8:06,57,617,Subscriber
585699,12/26/14 7:59,50,12/26/14 8:15,68,532,Subscriber
585698,12/26/14 8:00,71,12/26/14 10:12,66,274,Customer
585690,12/26/14 7:36,65,12/26/14 7:46,62,459,Subscriber
585688,12/26/14 7:19,65,12/26/14 7:23,69,560,Subscriber
585683,12/26/14 7:15,65,12/26/14 7:23,66,313,Subscriber
585682,12/26/14 7:13,64,12/26/14 7:24,39,100,Subscriber
585681,12/26/14 7:07,70,12/26/14 7:24,50,363,Subscriber
585680,12/26/14 7:05,67,12/26/14 7:13,68,379,Subscriber
585679,12/26/14 7:04,70,12/26/14 7:21,48,611,Subscriber
585675,12/26/14 6:42,70,12/26/14 6:56,55,209,Subscriber
585674,12/26/14 6:39,70,12/26/14 7:01,60,400,Subscriber
585673,12/26/14 6:38,70,12/26/14 7:01,60,621,Customer
585672,12/26/14 6:01,70,12/26/14 6:07,62,411,Subscriber
585671,12/26/14 5:52,56,12/26/14 5:58,82,436,Subscriber
585670,12/26/14 5:42,62,12/26/14 5:45,77,519,Subscriber
585669,12/25/14 22:10,68,12/25/14 22:18,67,379,Subscriber
585667,12/25/14 21:21,74,12/25/14 21:27,60,709,Subscriber
585666,12/25/14 20:40,73,12/25/14 20:46,77,376,Subscriber
585665,12/25/14 20:27,60,12/25/14 20:32,50,541,Subscriber
585664,12/25/14 19:56,61,12/25/14 20:01,62,283,Subscriber
585663,12/25/14 19:56,61,12/25/14 20:01,62,519,Subscriber
585662,12/25/14 19:05,67,12/25/14 19:07,72,583,Subscriber
585660,12/25/14 18:42,72,12/25/14 18:44,67,495,Subscriber
585659,12/25/14 18:28,41,12/25/14 18:37,60,541,Customer
585658,12/25/14 18:27,41,12/25/14 18:37,60,585,Customer
585657,12/25/14 18:12,74,12/25/14 18:21,61,574,Subscriber
585656,12/25/14 18:12,74,12/25/14 18:22,61,630,Subscriber
585655,12/25/14 18:05,67,12/25/14 18:22,67,583,Subscriber
585654,12/25/14 18:01,55,12/25/14 18:15,54,290,Customer
585653,12/25/14 17:55,75,12/25/14 18:04,62,451,Customer
585652,12/25/14 17:55,55,12/25/14 17:59,74,630,Subscriber
585651,12/25/14 17:54,55,12/25/14 17:59,74,574,Subscriber
585650,12/25/14 17:46,71,12/25/14 17:53,47,463,Customer
585649,12/25/14 17:46,71,12/25/14 17:53,47,628,Customer
585643,12/25/14 16:32,30,12/25/14 17:04,30,58,Customer
585642,12/25/14 16:30,30,12/25/14 17:05,30,207,Customer
585641,12/25/14 16:30,62,12/25/14 16:36,61,412,Customer
585639,12/25/14 16:22,50,12/25/14 16:31,54,500,Subscriber
585637,12/25/14 16:11,77,12/25/14 16:20,49,582,Subscriber
585636,12/25/14 16:11,77,12/25/14 16:20,49,635,Subscriber
585635,12/25/14 16:06,60,12/25/14 16:22,50,500,Subscriber
585634,12/25/14 16:04,70,12/25/14 16:36,60,292,Customer
585633,12/25/14 16:04,70,12/25/14 16:36,60,416,Customer
585632,12/25/14 16:03,5,12/25/14 16:26,4,47,Subscriber
585631,12/25/14 16:02,66,12/25/14 16:09,65,313,Subscriber
585630,12/25/14 16:00,4,12/25/14 16:02,5,223,Subscriber
585629,12/25/14 15:45,54,12/25/14 16:06,60,500,Subscriber
585628,12/25/14 15:30,76,12/25/14 15:36,49,424,Subscriber
585623,12/25/14 15:25,74,12/25/14 16:57,74,652,Customer
585622,12/25/14 15:16,50,12/25/14 15:40,47,509,Customer
585621,12/25/14 15:16,50,12/25/14 15:40,47,496,Customer
585620,12/25/14 15:07,82,12/25/14 15:28,39,370,Customer
585619,12/25/14 15:07,82,12/25/14 15:28,39,332,Customer
585617,12/25/14 14:51,55,12/25/14 14:55,68,291,Subscriber
585616,12/25/14 14:50,60,12/25/14 14:56,82,370,Customer
585615,12/25/14 14:50,60,12/25/14 14:55,82,332,Customer
585614,12/25/14 14:48,50,12/25/14 14:58,55,630,Subscriber
585612,12/25/14 14:34,49,12/25/14 14:58,49,458,Subscriber
585611,12/25/14 14:33,4,12/25/14 19:45,8,245,Customer
585610,12/25/14 14:33,4,12/25/14 19:46,8,221,Customer
585609,12/25/14 14:28,47,12/25/14 14:46,51,388,Customer
585608,12/25/14 14:28,47,12/25/14 14:46,51,475,Customer
585607,12/25/14 14:20,50,12/25/14 14:44,60,370,Customer
585606,12/25/14 14:20,50,12/25/14 14:43,60,332,Customer
585605,12/25/14 14:11,4,12/25/14 14:24,4,245,Customer
585604,12/25/14 14:09,48,12/25/14 18:47,75,631,Customer
585603,12/25/14 14:07,54,12/25/14 14:13,50,515,Subscriber
585602,12/25/14 14:07,54,12/25/14 14:13,50,342,Subscriber
585601,12/25/14 14:04,48,12/25/14 18:47,75,587,Customer
585600,12/25/14 14:00,48,12/25/14 18:48,75,395,Customer
585599,12/25/14 14:00,41,12/25/14 14:37,48,487,Customer
585598,12/25/14 13:57,48,12/25/14 18:47,75,349,Customer
585597,12/25/14 13:55,6,12/25/14 14:01,6,649,Subscriber
585593,12/25/14 13:43,71,12/25/14 13:49,76,600,Customer
585592,12/25/14 13:43,71,12/25/14 13:49,76,344,Customer
585590,12/25/14 13:42,71,12/25/14 13:49,76,354,Subscriber
585585,12/25/14 13:25,39,12/25/14 13:32,71,354,Subscriber
585584,12/25/14 13:23,56,12/25/14 13:44,76,501,Customer
585583,12/25/14 13:23,56,12/25/14 13:44,76,620,Customer
585582,12/25/14 13:22,61,12/25/14 13:40,50,496,Customer
585581,12/25/14 13:22,61,12/25/14 13:40,50,450,Customer
585580,12/25/14 13:21,61,12/25/14 13:40,50,532,Customer
585579,12/25/14 13:21,61,12/25/14 13:40,50,332,Customer
585578,12/25/14 13:21,61,12/25/14 13:40,50,509,Customer
585577,12/25/14 13:17,67,12/25/14 13:24,39,372,Customer
585576,12/25/14 13:17,67,12/25/14 13:23,39,354,Subscriber
585575,12/25/14 13:16,67,12/25/14 13:23,39,335,Customer
585574,12/25/14 13:16,60,12/25/14 13:28,77,523,Customer
585573,12/25/14 13:16,67,12/25/14 13:25,39,589,Subscriber
585571,12/25/14 13:15,60,12/25/14 13:28,77,189,Customer
585570,12/25/14 13:15,72,12/25/14 17:42,72,495,Customer
585568,12/25/14 13:01,50,12/25/14 13:13,54,472,Subscriber
585567,12/25/14 13:01,76,12/25/14 13:21,56,620,Customer
585566,12/25/14 13:00,76,12/25/14 13:21,56,501,Customer
585564,12/25/14 12:59,60,12/25/14 13:15,61,509,Customer
585563,12/25/14 12:59,60,12/25/14 13:15,61,450,Customer
585562,12/25/14 12:58,60,12/25/14 13:15,61,532,Customer
585560,12/25/14 12:58,60,12/25/14 13:15,61,284,Customer
585559,12/25/14 12:58,60,12/25/14 13:15,61,332,Customer
585557,12/25/14 12:45,59,12/25/14 17:01,48,489,Customer
585556,12/25/14 12:44,59,12/25/14 17:00,48,393,Customer
585555,12/25/14 12:39,76,12/25/14 13:06,70,363,Customer
585554,12/25/14 12:38,57,12/25/14 14:10,54,214,Customer
585553,12/25/14 12:38,76,12/25/14 13:06,70,292,Customer
585552,12/25/14 12:35,57,12/25/14 14:10,54,428,Customer
585551,12/25/14 12:34,73,12/25/14 12:56,60,348,Customer
585550,12/25/14 12:34,73,12/25/14 12:55,60,450,Customer
585549,12/25/14 12:34,74,12/25/14 13:17,74,360,Customer
585548,12/25/14 12:34,74,12/25/14 13:17,74,29,Customer
585547,12/25/14 12:30,73,12/25/14 12:55,60,287,Customer
585546,12/25/14 12:28,73,12/25/14 12:55,60,332,Customer
585545,12/25/14 12:27,57,12/25/14 13:22,57,330,Customer
585544,12/25/14 12:27,57,12/25/14 13:22,57,438,Customer
585543,12/25/14 12:26,71,12/25/14 16:20,45,599,Customer
585542,12/25/14 12:23,73,12/25/14 12:55,60,532,Customer
585541,12/25/14 12:22,57,12/25/14 15:37,57,479,Customer
585540,12/25/14 12:22,57,12/25/14 15:38,57,331,Customer
585539,12/25/14 12:18,71,12/25/14 16:19,45,317,Customer
585538,12/25/14 12:15,61,12/25/14 12:20,68,418,Subscriber
585537,12/25/14 12:14,76,12/25/14 12:21,67,583,Subscriber
585536,12/25/14 12:13,50,12/25/14 16:49,45,315,Customer
585535,12/25/14 12:09,50,12/25/14 16:50,45,269,Customer
585534,12/25/14 12:09,55,12/25/14 12:14,50,464,Subscriber
